"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"PEDAGOGIA";"Licenciatura";"Matutino";"40";"131500"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"QUÍMICA";"Licenciatura";"Noturno";"0";"131513"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI";"ADMINISTRAÇÃO PÚBLICA";"Bacharelado";"Noturno";"40";"131522"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI";"DIREITO";"Bacharelado";"Noturno";"40";"131574"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI";"FÍSICA";"Licenciatura";"Vespertino";"40";"131575"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"40";"131514"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"GEOGRAFIA";"Licenciatura";"Noturno";"40";"131501"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"HISTÓRIA";"Licenciatura";"Noturno";"40";"131502"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"LETRAS - INGLÊS";"Licenciatura";"Noturno";"25";"131530"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"25";"131499"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"131516"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"PEDAGOGIA";"Licenciatura";"Noturno";"40";"131503"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"QUÍMICA";"Licenciatura";"Noturno";"40";"131515"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"40";"131504"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"PEDAGOGIA";"Licenciatura";"Noturno";"0";"131497"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"ZOOTECNIA";"Bacharelado";"Vespertino";"40";"131498"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"0";"131523"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"0";"131528"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - PORTUGUÊS";"Licenciatura";"Vespertino";"0";"131527"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - PORTUGUÊS E ESPANHOL";"Licenciatura";"Vespertino";"0";"131576"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"GEOGRAFIA";"Licenciatura";"Vespertino";"40";"131518"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"25";"132798"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"LETRAS - PORTUGUÊS";"Licenciatura";"Vespertino";"25";"132797"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"ALIMENTOS";"Tecnológico";"Noturno";"30";"124114"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"SEGURANÇA NO TRABALHO";"Tecnológico";"Noturno";"30";"124116"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"SISTEMAS PARA INTERNET";"Tecnológico";"Noturno";"30";"124115"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ADMINISTRAÇÃO";"Bacharelado";"Vespertino";"0";"139018"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ADMINISTRAÇÃO PÚBLICA";"Bacharelado";"Noturno";"40";"139063"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"AGRONOMIA";"Bacharelado";"Integral";"0";"139023"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ARQUITETURA E URBANISMO";"Bacharelado";"Vespertino";"0";"139017"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"CIÊNCIA DA COMPUTAÇÃO";"Bacharelado";"Vespertino";"50";"139021"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Matutino";"50";"139032"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"EDUCAÇÃO FÍSICA";"Licenciatura";"Integral";"0";"139020"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ENFERMAGEM";"Bacharelado";"Integral";"0";"139019"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"FÍSICA";"Licenciatura";"Vespertino";"50";"139024"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Noturno";"40";"139062"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"MATEMÁTICA";"Licenciatura";"Vespertino";"50";"139025"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"MEDICINA";"Bacharelado";"Integral";"30";"139064"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"PEDAGOGIA";"Licenciatura";"Noturno";"0";"139061"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"QUÍMICA";"Licenciatura";"Matutino";"0";"139027"
